x,y,z
1.17112658439454,-0.767558404528697,-0.800182974391576
1.12112629388715,-0.560512603081629,-0.665312145974937
1.05651802615503,-0.319804834524439,-0.443770144621373
1.01471540199938,-0.126423801287498,-0.211216374582297
1.000532561424,0.00332900170957278,-0.0328010612591476
1.00269991254905,0.125778319680945,0.144928814158872
1.03245090674526,0.288859827307397,0.37282506645374
1.07880226870537,0.440856612336818,0.550864083661903
1.15737017675578,0.679902608117299,0.753281266377255
1.23050282419851,0.957202902861473,0.89749033425108
1.27493430933032,1.24084243595263,0.97529332013731
1.28138592786269,1.31990305974666,0.987050586311364
1.28453995791224,1.55439079198313,0.999864268939447
1.27777018876843,1.66023034993732,0.995476441785346
1.27076233097282,1.72668166252618,0.989593615941529
1.25515351294581,1.8315233908919,0.975424221728467
1.23157097855382,1.94497183819958,0.953274993158052
1.21193947385445,2.01967148050225,0.934717455660188
1.18471332977,2.10634134699122,0.909064865184701
1.14199364228008,2.21765427454636,0.869222131899859
1.10671806196432,2.29463475765018,0.836752091277869
1.07394392828345,2.35756488679827,0.806927816682775
1.0164295846082,2.45310794998485,0.755327944395445
0.951245916144293,2.54423655143421,0.69784484284075
0.778546209913483,2.72660082628019,0.549376207314615
0.701514786837696,2.787954640468,0.484377734720446
0.531019851566262,2.89142289576165,0.341779041732133
0.319374941558573,2.96924703184359,0.164519869378808
-0.0508834918976958,2.98688990017423,-0.158722185230028
-0.332796292893234,2.8814010022318,-0.4347400270812
-0.414075315105004,2.82146982519007,-0.52404180921221
-0.556009750615103,2.65734493855118,-0.699236696638066
-0.590497545701983,2.59822006037996,-0.747309191156034
-0.671836547705184,2.39316866157798,-0.874134945941178
-0.690973585266567,2.31980037309325,-0.907283154143778
-0.70695525552635,2.24399336855962,-0.935728868683338
-0.7201437812795,2.16629306712356,-0.959162308670706
-0.730924986474193,2.08727653164106,-0.977366136355019
-0.739681769761177,2.00752369644813,-0.990227987704824
-0.746769869066523,1.92758799258132,-0.997740423203238
-0.752499968746444,1.84797158289074,-0.999988993870413
-0.761807295732647,1.66862840211772,-0.986176875505573
-0.766000967329059,1.54604883998077,-0.961560147658219
-0.7695648786473,1.36810833980547,-0.902684794431381
-0.769587190222045,1.04782172162852,-0.714216273721159
-0.769130357641275,0.990256648321845,-0.66579124263063
-0.771196678485034,0.791900743423553,-0.446815235101853
-0.774226466057516,0.745697865150324,-0.379816387290929
-0.789468062904389,0.64961737522304,-0.210382398632149
-0.801491218159481,0.611894687147343,-0.129086326198678
-0.837926592721809,0.547051257800747,0.0372168449065725
-0.855887983383866,0.526434891536654,0.0981393354733796
-0.880484969194427,0.503823846607561,0.169337284220767
-0.908452905438018,0.482932994711309,0.238427162233974
-0.933894218090277,0.466693119305079,0.293405488880294
-0.968822184332855,0.447052224895389,0.359855855630631
-1.0172036212116,0.422771462100794,0.439100469608125
-1.05113622647232,0.406807267153032,0.487919087550421
-1.08532185590331,0.391112983497362,0.532616523089676
-1.14331271753484,0.364586260701158,0.600048391534923
-1.20749896776738,0.334380276621026,0.664758983640097
-1.41646885374098,0.220447993951785,0.824075905294229
-1.61516253664999,0.0751070659036542,0.923710142466468
-1.8091529705549,-0.127097259635515,0.982476199401918
-2.00861696820583,-0.488634097624515,0.997739695095374
-2.07754209933789,-0.89278744222068,0.965271231148003
-1.9892156266254,-1.35867814698569,0.91256190584513
-1.78430385564746,-1.73080344388001,0.874045494188798
-1.40257969054923,-2.12328104891205,0.838624067923951
-0.964817876164287,-2.40878726241901,0.80385339364992
-0.547521362650552,-2.59920333983751,0.754547854221807
-0.172288958610171,-2.72316511416905,0.684928962453259
0.412941413303768,-2.82881956723602,0.512310027439565
0.536387320366989,-2.83515027466848,0.464745635207584
0.982943852904034,-2.79889367044152,0.25675409052947
1.11260420025122,-2.76752428398612,0.184688344909535
1.42910865879941,-2.63753451436487,-0.0187977342409465
1.54308663236886,-2.56637719850184,-0.104135489767389
1.76728306613096,-2.36689855293733,-0.300139157187555
1.81435145001065,-2.31014482572995,-0.348107205130129
1.856542145832,-2.2526164954909,-0.394070294172251
1.92886403424161,-2.13371976759759,-0.48171054435256
1.97815241143761,-2.03002088526718,-0.551093018076306
2.03182241563559,-1.87569109299986,-0.643752152496364
2.05221704617388,-1.79273168218027,-0.688776544413286
2.0817583976418,-1.56973193083234,-0.794507328259277
2.08334941674687,-1.42805126876886,-0.850607057357581
2.06485821652449,-1.22765111438153,-0.915533374030841
2.05024457306558,-1.14406793700793,-0.937550624178449
1.98518102281466,-0.901796419859735,-0.983591803156979
1.94468199874045,-0.792846887736992,-0.994977998324547
1.85657914703128,-0.603443129910713,-0.99885625125302
1.80166142087506,-0.505768023830702,-0.991684318332141
1.63802677860258,-0.269632599026134,-0.940450855895437
1.37429822975184,0.00766165689619118,-0.780079495892004
1.16113279878471,0.177980602925689,-0.564686056184459
1.08630373893019,0.232797026852952,-0.457845389387306
0.996313074968947,0.303652487376485,-0.285289889920566
0.936383713901616,0.367814399813873,-0.109677273151326
0.902159761071109,0.436888843224487,0.068940368996369
0.891680385640535,0.566017138569959,0.33039659945155
0.917946626067667,0.764038250448979,0.592339747555127
0.95560116541959,1.0453213316591,0.811960413864193
0.967677781951494,1.32980656369152,0.934723166729745
0.965127341172843,1.41386332740831,0.957589667776534
0.947381614793792,1.6102182215577,0.991282142504967
0.931603573645413,1.71036532496544,0.998627374994691
0.91824480928799,1.77782763452528,0.999999538310388
0.895221751735751,1.87384067881738,0.997053883074741
0.863130431084705,1.98232978232877,0.986776269599735
0.836685197068517,2.057771883545,0.975190781532807
0.800274922416432,2.14774585086583,0.956419105000952
0.753475425921067,2.24657938465836,0.929204389172929
0.716469464516982,2.31482517235085,0.906051148570925
0.676075181400739,2.38156589446622,0.879624706555145
0.611027778352542,2.47556376024842,0.835258789715884
0.544761371384477,2.55777364629991,0.78841584473899
0.361069644723004,2.73375031952464,0.652844452214794
0.282199256624533,2.79124834490699,0.592626418187023
0.0900914625385327,2.89600762631008,0.441200396424995
-0.121968107337955,2.96178565873589,0.264826946519228
-0.477329370439082,2.95962057266395,-0.0653034592787095
-0.752824561147333,2.82498176794517,-0.38342768824957
-0.818146746540025,2.76043956497852,-0.476581679124119
-0.922749206723882,2.59214026238891,-0.659752756497393
-0.946699600966821,2.52959865667267,-0.71321431021763
-0.986981372349788,2.36068000851841,-0.829370269079363
-0.99666270738252,2.28590659487112,-0.869613408190212
-1.0025252862955,2.21547333904318,-0.901996167270897
-1.00001626579069,1.80890991675978,-0.997757868355709
-0.969612329017654,1.41186913317439,-0.957856516979312
-0.927931049730928,1.05672844312272,-0.804699935482693
-0.890440108235371,0.798381287417682,-0.594561608274613
-0.870889412630117,0.625440100849982,-0.373090535473793
-0.869653534486921,0.589314442197041,-0.313822523978958
-0.879005840967503,0.492611425606528,-0.123291789687551
-0.889664617257531,0.458667218919813,-0.0433241932273142
-0.898625286456961,0.438772060651313,0.00695165450443756
-0.913304814711494,0.413838849841751,0.0733062099789088
-0.937535203330919,0.383075302436623,0.159349925142171
-0.958731633396013,0.36167079986906,0.220802542003232
-0.985464558187595,0.338659149380356,0.286874639815156
-1.017353676579,0.31458124399581,0.354331735724377
-1.04587155488184,0.294854193509282,0.407152741633074
-1.07898327024872,0.273151456112219,0.461810508849758
-1.13656260825044,0.236741162932725,0.54406496731461
-1.18944500529219,0.203367406470154,0.608837865352821
-1.35434075667133,0.0905060279953338,0.766169531518817
-1.41339291765699,0.0445176177175586,0.810378898476912
-1.57236243358032,-0.102158187027116,0.905511184833697
-1.6320042034219,-0.168975631779902,0.933233139655165
-1.81864078499986,-0.456586176473254,0.992166825315544
-1.93635687435427,-0.886291820963478,0.991572647273036
-1.88717231146175,-1.34366899516416,0.948542558543249
-1.66442458485432,-1.78493231039134,0.897727246148311
-1.32682071439361,-2.14073450178162,0.855034868216411
-0.91903864310569,-2.42000237253327,0.808397197594392
-0.715313437811371,-2.52663202870339,0.779873993250185
-0.439921059757393,-2.64593956697336,0.731108235210372
-0.234640683840166,-2.71831281506507,0.685129869523197
0.236032607253857,-2.82995748830487,0.54292130178034
0.357222498369281,-2.84520260052317,0.49736738756908
0.572561966576571,-2.85665711000531,0.406902379465323
0.699143689252476,-2.85314739640479,0.347826700298327
0.811632809874132,-2.84299144407168,0.291479407503446
0.940828835280729,-2.82235567857922,0.222038519836709
1.07066730566729,-2.79084487041178,0.146767273354759
1.19928492687001,-2.74746428495421,0.0661967898567855
1.315622106478,-2.69604651145583,-0.0125388549816761
1.43903397126375,-2.62624356090064,-0.103229365070928
1.54384695333278,-2.5515985354932,-0.187309886031072
1.60459834431445,-2.50024227390945,-0.239689543747609
1.85362046281038,-2.18672874234642,-0.498913819298287
1.92746750576907,-2.02810079826172,-0.602771051021091
1.97390749303605,-1.88242008606079,-0.68599883066113
2.01417050230434,-1.64179757533225,-0.80109695245383
2.01491280642033,-1.3853558345407,-0.895422886365045
1.98245660323596,-1.15458127443546,-0.9557547142691
1.8909234272866,-0.844114438638886,-0.99749210852412
1.78065159951717,-0.604689946345311,-0.992837074203327
1.64788535981141,-0.390009301900191,-0.95184129205849
1.46928241114268,-0.168373344481164,-0.853494634148008
1.24037534070462,0.0495744842546174,-0.651516604012511
1.16501851700803,0.111562716932088,-0.558280860292467
1.11781235964385,0.149510261786079,-0.489090090751409
0.985273663444975,0.268668050411236,-0.205045824113258
0.928550238214159,0.383776083653891,0.0971844285009704
0.938094783522637,0.533033662381182,0.389459255769709
0.983090501139329,0.717214447734297,0.621905057756345
1.04758374570625,1.00827143591462,0.837768812832925
1.08215553288511,1.30784976106462,0.953151754167407
1.08509487893,1.38636337399807,0.970901551892841
1.07963220708945,1.5980012139081,0.997442482663626
1.06930446063943,1.7033004272387,0.999938058253379
1.05967192671101,1.77207693538996,0.997902008801483
1.04266288658373,1.86590194617876,0.99050729545034
1.01585207177081,1.97895620881978,0.974483261018852
0.992364726361381,2.05898431156593,0.958333475277223
0.960555326358578,2.15032227912117,0.934823770316481
0.921147796134368,2.24546143071207,0.904224256587662
0.887775511821684,2.31507455441375,0.877564433148329
0.84912281823064,2.38635908713124,0.84616121325506
0.787624382467932,2.48410176855519,0.795482510354968
0.719279656110836,2.57566324306114,0.738538796880858
0.55978665480763,2.74033173778828,0.604080694828003
0.483340486258903,2.8009663481608,0.538909697292795
0.295403103943049,2.91168711644721,0.375965386858598
0.127034616008723,2.97163057359369,0.225061136735693
-0.14712785199282,2.9956622246125,-0.0381233710303644
-0.444843838771591,2.89343987049389,-0.373982417952544
-0.493450271019773,2.85641357701515,-0.438517963288386
-0.617680268293324,2.70731475028241,-0.629644343982228
-0.648232878141045,2.64917757223231,-0.686284250319713
-0.674236701243332,2.58626486383754,-0.739909253269931
-0.695778970580148,2.51881272558287,-0.789970513863661
-0.713046710307763,2.447141966447,-0.835881815260689
-0.726332299403349,2.37167408403977,-0.877048138036579
-0.736027924743145,2.29293787801575,-0.912904223133074
-0.742606499357895,2.21156197061855,-0.942958477382262
-0.746903615289301,1.80545539252234,-0.998934572701952
-0.73843804361657,1.50451862399032,-0.946045946955106
-0.729883061299806,1.25214890098927,-0.834734122876617
-0.723072709871619,1.01590788086253,-0.657971860072401
-0.722392525079541,0.960432601723724,-0.602369652501501
-0.728718280943087,0.788284385496728,-0.376318107270126
-0.73463692712086,0.745931653472253,-0.30281469374975
-0.740863783504204,0.716351195783254,-0.245298363494572
-0.752251893612574,0.67935652253787,-0.164431299806012
-0.767924179585275,0.645457077974419,-0.079388045411351
-0.783190601174591,0.621909616048341,-0.0126125194975057
-0.799437304761537,0.602639065217734,0.0476577896614022
-0.825766366793795,0.578895222850914,0.129870407891274
-0.863125345558911,0.554181354002915,0.2253425337219
-0.972172927783832,0.506560588962591,0.428021927763605
-1.00666442935092,0.494563512119684,0.477909619989626
-1.11099063078175,0.460276718164234,0.603400603333203
-1.18362135547303,0.435911512990688,0.67407808642519
-1.32829242490337,0.381574198760116,0.78618823130582
-1.38219602142497,0.358525858964393,0.820210307487404
-1.5907016222142,0.249997598177044,0.920910895467192
-1.67027592258311,0.198572054719754,0.948103526019299
-1.81031771107211,0.0903760191904434,0.982278385161539
-1.90225847418185,0.00361538376587657,0.995212171212876
-2.13871168739591,-0.320612964916077,0.986690484647571
-2.2791317727422,-0.760894566990974,0.915292201612115
-2.25956536615793,-1.24276227327617,0.815485459267356
-2.11396612983767,-1.66040468552692,0.725630878418793
-1.96212318252263,-1.92182611201724,0.665368924097878
-1.67961350350576,-2.26980330339398,0.567070378165806
-1.34179626100787,-2.56776557810906,0.441600111957827
-0.912124352500214,-2.82361288064028,0.25370487327747
-0.438247109216687,-2.96775138174887,0.01141926571335
-0.293045711921383,-2.98325301520834,-0.0690754358943298
0.0542821016334213,-2.96172116809801,-0.272278229116151
0.168004455556717,-2.93489309278771,-0.34200600301136
0.459310676399187,-2.81199632414874,-0.527972862030065
0.565134158175337,-2.74371920942708,-0.598241220577229
0.739102073000123,-2.59389462502351,-0.716935555359212
0.798630859398918,-2.52867645042249,-0.758395341920742
0.937865339786073,-2.33492616305138,-0.85644302374307
0.982767134407993,-2.25492945406127,-0.888030704378041
1.08907244594436,-2.00263619487941,-0.960113103890386
1.14862167706908,-1.77544949098611,-0.99341118556907
1.18112441506838,-1.54314359418892,-0.998390269335093
1.18640582013837,-1.46321266542851,-0.993221103161499
1.18704497351929,-1.25492349405763,-0.962127289930311
1.1801183547955,-1.14545622622521,-0.934718948981486
1.16848308002236,-1.03654731785562,-0.898965465780701
1.15528481561834,-0.945640846249965,-0.861920565026009
1.14114722995762,-0.865520109366903,-0.823201512012481
1.12430479342763,-0.78304542530677,-0.776690272913399
1.10267168671729,-0.689376609571861,-0.714566623187596
1.04299219084365,-0.460206821368655,-0.510311054426562
0.997770045601768,-0.251284276827662,-0.238779012809516
0.991585423819037,-0.146002796744931,-0.067439626183204
1.02022132350031,0.00489238641122004,0.200141778310609
1.08368625351127,0.1386034147474,0.420082287890462
1.18613305524181,0.305286468807254,0.631704069188705
1.33517633567696,0.555539961289896,0.832609719978154
1.40399151762968,0.690289238989977,0.900193548682314
1.51597354523366,0.965899693743128,0.979289840609619
1.54109163951415,1.04517608133942,0.990443916489982
1.56665822761229,1.13844149128521,0.997988974862828
1.58911537509539,1.23743712742449,0.999900801703483
1.6076326943455,1.34217531875175,0.995547783446658
1.61999756526099,1.4397517812217,0.985902589330799
1.62729055808189,1.53218121829387,0.971972170672418
1.63016704791594,1.65066479796179,0.947436548752667
1.62556568136904,1.76743250798798,0.915943046562946
1.60409942826923,1.94034579295949,0.855650710809175
1.5885191186428,2.01672750030012,0.823571105298871
1.51516292113762,2.24654996915512,0.704461010398815
1.47501785015274,2.33366424007194,0.649060753316767
1.33750018575483,2.54668615776415,0.481318019462452
1.28411261482355,2.60772451991016,0.421677209968116
1.08417837839021,2.77268047050245,0.212722503906729
0.958448481265894,2.83866291885242,0.0882023470878702
0.840604362207479,2.87946752621422,-0.0261459874071088
0.639568192146463,2.90599903744573,-0.219792469918842
0.310998149351046,2.82057488256507,-0.546178985099204
0.254291722061848,2.78429356018597,-0.605452060480329
0.0816601817305724,2.60669839400037,-0.793954510439061
0.04185085784345,2.54397408188016,-0.838878767013863
0.00874355387427935,2.48200252876783,-0.876161352494301
-0.0238668630635041,2.40972207505847,-0.912157309137559
-0.0591789129970041,2.3149718766386,-0.948849685637947
-0.0839215601967759,2.23536923485974,-0.971523310282578
-0.103793223773715,2.16167607533898,-0.98643264939241
-0.123968824164419,2.07658559443239,-0.996772136641914
-0.142093713173452,1.99067329559615,-0.999990918307823
-0.156142409502651,1.91806056977408,-0.997138647476498
-0.171223916744664,1.83507186403372,-0.987605389023185
-0.185669481101279,1.75206457547751,-0.971234509883355
-0.199400028713017,1.671621722952,-0.948583323981331
-0.22130273161915,1.54431873029629,-0.898044131028712
-0.234003524253183,1.47307273184914,-0.861087461372304
-0.246531808012222,1.40575199970103,-0.819699270056806
-0.263438350230742,1.32069047761705,-0.757106257549766
-0.310401184363546,1.12701041020907,-0.556234305792093
-0.361879436488216,0.991651973892353,-0.328851842701387
-0.378744831919828,0.962497300097582,-0.25979016279755
-0.455126332645417,0.890434126516446,0.00359336179765281
-0.483272678745133,0.879319197938906,0.0820487501144106
-0.516697738691038,0.872111322575894,0.164864256262818
-0.554109882996745,0.869263642136323,0.246481801706681
-0.588228706570076,0.869863930007572,0.3125051473458
-0.624164723224401,0.872676153421949,0.374849644991586
-0.67829651749318,0.879525906972048,0.457322102759737
-0.740401434082136,0.889416568463175,0.538324466084603
-0.889362436736622,0.914593474132551,0.689499895899134
-0.955510494814814,0.92459535008702,0.742013722682609
-1.08782787730052,0.940294491660276,0.82706143419066
-1.17224572220732,0.94666820949224,0.869896099502992
-1.35312640808628,0.949321419998657,0.93783750829162
-1.43000033815539,0.945537889763269,0.958329399080571
-1.71938613673029,0.902162382607024,0.998298909398934
-2.03401952737033,0.794220405737712,0.983004778307409
-2.2756416103487,0.655064988631356,0.929806495078981
-2.54602551054513,0.408316653231607,0.815640278082026
-2.77811649416475,0.0223868317908728,0.62800823560699
-2.87824174385357,-0.416927693899717,0.418358451522843
-2.85915416528915,-0.81414537942086,0.231607494031968
-2.80563455861119,-1.04108973175774,0.121705073015435
-2.70036432141579,-1.30662795641826,-0.0158732834731637
-2.48956049796258,-1.63323556003663,-0.211041520530901
-2.14287591687054,-1.94231127452446,-0.451753394910734
-2.0417731156604,-2.00167181777966,-0.511492166843548
-1.70036900174655,-2.13025640714751,-0.688048688177605
-1.57078649577997,-2.15416590555177,-0.745910720775114
-1.24575924536493,-2.16078116605106,-0.869364453862239
-1.12472430338786,-2.14434672999725,-0.906870107045573
-0.843591571086722,-2.06586862892868,-0.972841958518653
-0.772216972205166,-2.03656865174388,-0.984020231872463
-0.710262663461984,-2.00787896866885,-0.991540104768185
-0.61228936252318,-1.9560740719992,-0.998765963644847
-0.514823224158508,-1.89629877845402,-0.999385234262027
-0.461206220415367,-1.85971476540945,-0.99647002499431
-0.3938427059986,-1.80982868519733,-0.989015135912377
-0.303396851172922,-1.73560322312837,-0.971245972631116
-0.249938249416474,-1.68761039269482,-0.955811005589272
-0.199391589399343,-1.63927653206268,-0.937256118933669
-0.125340498877285,-1.56307476447086,-0.901917734937864
-0.0729963374451368,-1.50523493097296,-0.870031502485096
0.0721721990425925,-1.32798062060561,-0.742307265053005
0.114291685189827,-1.27264415271755,-0.691648699672724
0.209586443066244,-1.1454428739988,-0.54942881330505
0.252639957567549,-1.08981397987984,-0.472583682370843
0.356324166304367,-0.973072243296206,-0.266846036086698
0.396737904667772,-0.936799770520331,-0.185453344855512
0.52986140409347,-0.84982305372987,0.05429528978956
0.652167057577056,-0.79175615996181,0.22554760772602
0.798158306901475,-0.721908754779206,0.382878179129482
0.952188995977635,-0.633418266324457,0.516357615233182
1.10980381824641,-0.526396884387636,0.636005147025838
1.30528185287141,-0.38008543725998,0.767953692518806
1.49184729159187,-0.229573373203162,0.871389357888788
1.76096623638349,0.0215741409189415,0.971043778302467
1.99758164489565,0.305335016228066,0.999784020585785
2.17862621568064,0.603018735095897,0.965462893256436
2.21125381838743,0.670772597419135,0.950490708250076
2.30907038851749,0.931445229104645,0.871801851456375
2.34002484755994,1.05350853726278,0.824239239176517
2.35299129644618,1.12062275932507,0.795299815084669
2.36507003870665,1.2043932231045,0.756428852163946
2.37438401037122,1.32997565352244,0.692419715465036
2.3741554166031,1.42348753042773,0.640210053202997
2.36808107010156,1.51085281278988,0.587807864154655
2.35637712689399,1.5958449625951,0.533317149700511
2.34033925170419,1.67337733479937,0.480410900187998
2.31702730700022,1.75628406378324,0.4202032600414
2.2726359543867,1.87175361315763,0.329361902903354
2.05194739737639,2.18818308954014,0.0213427683366634
1.97500817312788,2.25553936922934,-0.0629206312729812
1.81856911112078,2.35610730757642,-0.216365843395401
1.7352969085917,2.39396642607129,-0.290933609822133
1.50300946527177,2.4531154322128,-0.480590670708948
1.10772958128931,2.41089169220229,-0.757186503072706
1.03237140671492,2.38099148015723,-0.803599275000585
0.826899269620824,2.2552658291892,-0.915604719488211
0.765199203889257,2.20264301947043,-0.943359192995217
0.570565674191796,1.9793804110882,-0.998199952390941
0.40874672371413,1.71720597292193,-0.972039542387344
0.267862085065393,1.44424414640948,-0.847292939389665
0.187150528971231,1.28716429875656,-0.714827090562653
0.118569352272621,1.16674241037862,-0.561836493695301
0.0238849968112309,1.04403680981545,-0.294374936187196
-0.086462445268529,0.997171766094695,0.0427272462906403
-0.147342696123522,1.01065644880673,0.205488436336147
-0.265145195142864,1.07490388231776,0.450299734871369
-0.294818970729738,1.09454966616696,0.499280385811819
-0.401418774767191,1.16754329862609,0.64358240917458
-0.461596624750683,1.20821834807679,0.707605270604087
-0.628137767417412,1.31253846385071,0.838500649903222
-0.676169677451882,1.33981929241005,0.866471537456125
-0.872076063373286,1.43684075446164,0.94768129988608
-0.944437720018687,1.46683136792254,0.966830003922254
-1.1842628228495,1.54396770728571,0.998532568454755
-1.27887567451918,1.56512359979466,0.999775855315731
-1.56681675086088,1.59744469087493,0.97136906763432
-1.82034003686184,1.58485050082051,0.910465849645225
-2.09504979092781,1.52323018295022,0.807210796559483
-2.41903504550662,1.36953187472288,0.62601526308719
-2.71703832386527,1.0988937034489,0.365408959637977
-2.85388207138549,0.874764882502605,0.172906344164367
-2.9407019576078,0.585901298359847,-0.0547332049972105
-2.9542975787017,0.369999091811833,-0.211504833586173
-2.92166818053487,0.116133621020596,-0.382451973779106
-2.77369547934072,-0.26692329634609,-0.617578300714618
-2.45850183382636,-0.662572699696514,-0.837642068450443
-2.37493043249135,-0.733123088276662,-0.874230659788759
-2.09824741789262,-0.908284524644714,-0.958110267642909
-1.98679698190435,-0.958802411505944,-0.97854109645368
-1.69061612467059,-1.04904011623264,-0.99994633562639
-1.56990894011317,-1.06967352589969,-0.994956057976428
-1.33867642698424,-1.08596837718923,-0.961091466794591
-1.27734465817646,-1.08546785812989,-0.946146314649583
-1.21531761332764,-1.08300815793433,-0.928173580064493
-1.11680139091408,-1.07520992184689,-0.893162064819784
-1.02947318345136,-1.06450558620879,-0.854697593831486
-0.980091595744296,-1.0569767515977,-0.829471154524793
-0.908442523204033,-1.04431420170918,-0.787860248290545
-0.818854998989657,-1.02596111376779,-0.726351478682652
-0.771647024489792,-1.01539516628703,-0.689096012553264
-0.727004451820007,-1.00501529602831,-0.65039008546238
-0.660839332327975,-0.989335976167738,-0.586078156744005
-0.602994404222834,-0.975914396148929,-0.522197304216867
-0.498336016172483,-0.955118396584778,-0.385535023763307
-0.439428843585325,-0.947702067054448,-0.295388756513967
-0.355886630398246,-0.946893210436609,-0.15163965895691
-0.249699824385236,-0.969446609961729,0.0466300906971723
-0.153730981401697,-1.01204042686413,0.216195301271798
-0.0176323499838313,-1.08586051999957,0.405722450159668
0.204312235501762,-1.17985959323595,0.596543094179192
0.415823479847716,-1.21642740698011,0.699672996314646
0.617511647726349,-1.20453196674297,0.762994000833565
0.858933745263341,-1.13890698430169,0.819199192004919
1.07354541713527,-1.04524200125487,0.865066397488651
1.31139178330479,-0.919008426513121,0.917103561744238
1.62519091682223,-0.732029955122358,0.976048263012179
1.90309843117904,-0.540026494143193,0.999763106284976
1.99700121230564,-0.466076019511692,0.998715534027309
2.29611431837401,-0.181201317378718,0.952910044213632
2.57109909439513,0.205684936581152,0.815104997725142
2.61274156640455,0.287061228970069,0.777838727587032
2.68651610149702,0.466825594340121,0.686876965329975
2.71996375883107,0.578354490279191,0.624815175142223
2.73888872278541,0.661997519509351,0.575564222036804
